datetime,load,t1,t2,t3,t5,t9,t16,mean_temp,hr,month,is_holiday,is_weekend,mean_temp_lag1hr,mean_temp_lag2hr,load_lag1hr,load_lag2hr
2005-08-30 21:00:00,327.117,83,86,73,82,73,83,81.54545454545455,21,8,0,0,82.63636363636364,84.31818181818181,326.678,351.014
2005-08-30 22:00:00,311.786,82,85,73,82,73,83,80.9090909090909,22,8,0,0,81.54545454545455,82.63636363636364,327.117,326.678
2005-08-30 23:00:00,269.675,80,84,72,82,73,83,80.4090909090909,23,8,0,0,80.9090909090909,81.54545454545455,311.786,327.117
2005-08-31 00:00:00,230.931,79,83,71,82,73,83,80.22727272727273,0,8,0,0,80.4090909090909,80.9090909090909,269.675,311.786
2005-08-31 01:00:00,204.332,79,82,70,81,72,83,80.0909090909091,1,8,0,0,80.22727272727273,80.4090909090909,230.931,269.675
2005-08-31 02:00:00,189.382,78,81,67,81,72,81,79.77272727272727,2,8,0,0,80.0909090909091,80.22727272727273,204.332,230.931
2005-08-31 03:00:00,179.671,77,80,66,81,73,82,79.0,3,8,0,0,79.77272727272727,80.0909090909091,189.382,204.332
2005-08-31 04:00:00,172.402,77,80,65,81,73,82,78.45454545454545,4,8,0,0,79.0,79.77272727272727,179.671,189.382
2005-08-31 05:00:00,170.756,76,79,65,81,72,82,78.0909090909091,5,8,0,0,78.45454545454545,79.0,172.402,179.671
2005-08-31 06:00:00,183.803,76,79,64,81,70,81,77.63636363636364,6,8,0,0,78.0909090909091,78.45454545454545,170.756,172.402
2005-08-31 07:00:00,216.248,75,78,63,79,68,81,77.13636363636364,7,8,0,0,77.63636363636364,78.0909090909091,183.803,170.756
2005-08-31 08:00:00,213.974,75,78,65,81,68,82,77.68181818181819,8,8,0,0,77.13636363636364,77.63636363636364,216.248,183.803
2005-08-31 09:00:00,211.505,75,78,72,82,72,83,79.81818181818181,9,8,0,0,77.68181818181819,77.13636363636364,213.974,216.248
2005-08-31 10:00:00,226.84,80,83,75,86,72,84,82.63636363636364,10,8,0,0,79.81818181818181,77.68181818181819,211.505,213.974
2005-08-31 11:00:00,250.285,83,86,76,88,73,84,84.95454545454545,11,8,0,0,82.63636363636364,79.81818181818181,226.84,211.505
2005-08-31 12:00:00,274.015,86,89,77,90,73,85,86.68181818181819,12,8,0,0,84.95454545454545,82.63636363636364,250.285,226.84
2005-08-31 13:00:00,295.22,88,91,79,90,72,87,87.81818181818181,13,8,0,0,86.68181818181819,84.95454545454545,274.015,250.285
2005-08-31 14:00:00,316.603,89,92,79,90,73,87,89.0,14,8,0,0,87.81818181818181,86.68181818181819,295.22,274.015
2005-08-31 15:00:00,333.004,90,93,80,90,73,87,89.13636363636364,15,8,0,0,89.0,87.81818181818181,316.603,295.22
2005-08-31 16:00:00,351.925,90,94,80,90,79,86,89.18181818181819,16,8,0,0,89.13636363636364,89.0,333.004,316.603
2005-08-31 17:00:00,369.887,90,94,79,90,75,85,88.63636363636364,17,8,0,0,89.18181818181819,89.13636363636364,351.925,333.004
2005-08-31 18:00:00,379.251,89,94,79,90,73,84,87.77272727272727,18,8,0,0,88.63636363636364,89.18181818181819,369.887,351.925
2005-08-31 19:00:00,369.217,87,91,77,88,73,82,85.72727272727273,19,8,0,0,87.77272727272727,88.63636363636364,379.251,369.887
2005-08-31 20:00:00,341.404,84,88,73,82,72,82,81.5,20,8,0,0,85.72727272727273,87.77272727272727,369.217,379.251
2005-08-31 21:00:00,333.737,84,84,70,79,68,81,79.0,21,8,0,0,81.5,85.72727272727273,341.404,369.217
2005-08-31 22:00:00,306.039,82,81,68,79,66,81,77.27272727272727,22,8,0,0,79.0,81.5,333.737,341.404
2005-08-31 23:00:00,256.935,81,80,68,77,64,80,76.31818181818181,23,8,0,0,77.27272727272727,79.0,306.039,333.737
2005-09-01 00:00:00,208.307,79,79,64,77,66,80,74.72727272727273,0,9,0,0,76.31818181818181,77.27272727272727,256.935,306.039
2005-09-01 01:00:00,174.081,77,78,66,76,66,83,73.81818181818181,1,9,0,0,74.72727272727273,76.31818181818181,208.307,256.935
2005-09-01 02:00:00,153.178,75,73,63,75,64,82,72.63636363636364,2,9,0,0,73.81818181818181,74.72727272727273,174.081,208.307
2005-09-01 03:00:00,140.237,73,71,64,73,63,82,70.95454545454545,3,9,0,0,72.63636363636364,73.81818181818181,153.178,174.081
2005-09-01 04:00:00,133.177,73,70,64,72,63,81,70.04545454545455,4,9,0,0,70.95454545454545,72.63636363636364,140.237,153.178
2005-09-01 05:00:00,131.784,72,69,61,72,63,80,69.0909090909091,5,9,0,0,70.04545454545455,70.95454545454545,133.177,140.237
2005-09-01 06:00:00,146.335,70,68,60,73,63,79,68.13636363636364,6,9,0,0,69.0909090909091,70.04545454545455,131.784,133.177
2005-09-01 07:00:00,178.839,70,67,60,72,63,79,67.18181818181819,7,9,0,0,68.13636363636364,69.0909090909091,146.335,131.784
2005-09-01 08:00:00,176.234,72,67,59,72,64,81,69.95454545454545,8,9,0,0,67.18181818181819,68.13636363636364,178.839,146.335
2005-09-01 09:00:00,172.328,77,67,67,75,66,82,74.31818181818181,9,9,0,0,69.95454545454545,67.18181818181819,176.234,178.839
2005-09-01 10:00:00,188.34,81,75,70,79,70,83,78.63636363636364,10,9,0,0,74.31818181818181,69.95454545454545,172.328,176.234
2005-09-01 11:00:00,212.085,84,80,74,82,73,82,81.36363636363636,11,9,0,0,78.63636363636364,74.31818181818181,188.34,172.328
2005-09-01 12:00:00,239.446,88,84,76,84,73,84,83.27272727272727,12,9,0,0,81.36363636363636,78.63636363636364,212.085,188.34
2005-09-01 13:00:00,265.605,88,87,78,86,73,84,85.04545454545455,13,9,0,0,83.27272727272727,81.36363636363636,239.446,212.085
2005-09-01 14:00:00,290.236,89,89,79,88,75,84,85.81818181818181,14,9,0,0,85.04545454545455,83.27272727272727,265.605,239.446
2005-09-01 15:00:00,310.205,91,90,80,90,77,85,86.45454545454545,15,9,0,0,85.81818181818181,85.04545454545455,290.236,265.605
2005-09-01 16:00:00,327.547,91,92,80,90,76,84,86.54545454545455,16,9,0,0,86.45454545454545,85.81818181818181,310.205,290.236
2005-09-01 17:00:00,336.077,91,92,80,88,75,84,86.13636363636364,17,9,0,0,86.54545454545455,86.45454545454545,327.547,310.205
2005-09-01 18:00:00,342.976,90,92,79,86,74,83,85.4090909090909,18,9,0,0,86.13636363636364,86.54545454545455,336.077,327.547
2005-09-01 19:00:00,339.443,88,89,77,82,73,80,83.04545454545455,19,9,0,0,85.4090909090909,86.13636363636364,342.976,336.077
2005-09-01 20:00:00,314.637,82,84,71,79,73,76,78.13636363636364,20,9,0,0,83.04545454545455,85.4090909090909,339.443,342.976
2005-09-01 21:00:00,310.833,80,73,69,77,72,74,75.22727272727273,21,9,0,0,78.13636363636364,83.04545454545455,314.637,339.443
2005-09-01 22:00:00,284.064,77,72,65,75,68,74,73.72727272727273,22,9,0,0,75.22727272727273,78.13636363636364,310.833,314.637
2005-09-01 23:00:00,237.255,75,70,63,73,66,74,72.36363636363636,23,9,0,0,73.72727272727273,75.22727272727273,284.064,310.833
2005-09-02 00:00:00,192.294,74,69,62,73,66,75,71.27272727272727,0,9,0,0,72.36363636363636,73.72727272727273,237.255,284.064
2005-09-02 01:00:00,160.439,73,68,60,72,61,72,70.4090909090909,1,9,0,0,71.27272727272727,72.36363636363636,192.294,237.255
2005-09-02 02:00:00,142.116,72,67,61,72,61,73,69.0909090909091,2,9,0,0,70.4090909090909,71.27272727272727,160.439,192.294
2005-09-02 03:00:00,132.231,70,67,59,70,63,72,68.54545454545455,3,9,0,0,69.0909090909091,70.4090909090909,142.116,160.439
2005-09-02 04:00:00,125.745,70,66,58,70,59,74,67.81818181818181,4,9,0,0,68.54545454545455,69.0909090909091,132.231,142.116
2005-09-02 05:00:00,124.46,69,64,58,68,57,74,67.31818181818181,5,9,0,0,67.81818181818181,68.54545454545455,125.745,132.231
2005-09-02 06:00:00,139.38,68,64,57,70,57,72,66.81818181818181,6,9,0,0,67.31818181818181,67.81818181818181,124.46,125.745
2005-09-02 07:00:00,171.77,67,68,57,70,57,70,66.77272727272727,7,9,0,0,66.81818181818181,67.31818181818181,139.38,124.46
2005-09-02 08:00:00,171.565,67,70,57,72,61,77,69.13636363636364,8,9,0,0,66.77272727272727,66.81818181818181,171.77,139.38
2005-09-02 09:00:00,171.091,67,75,64,75,70,82,73.72727272727273,9,9,0,0,69.13636363636364,66.77272727272727,171.565,171.77
2005-09-02 10:00:00,187.386,74,82,69,79,73,83,78.68181818181819,10,9,0,0,73.72727272727273,69.13636363636364,171.091,171.565
2005-09-02 11:00:00,212.41,79,88,74,82,73,85,82.36363636363636,11,9,0,0,78.68181818181819,73.72727272727273,187.386,171.091
2005-09-02 12:00:00,239.892,83,90,77,86,79,85,84.54545454545455,12,9,0,0,82.36363636363636,78.68181818181819,212.41,187.386
2005-09-02 13:00:00,267.015,86,90,79,88,79,85,85.81818181818181,13,9,0,0,84.54545454545455,82.36363636363636,239.892,212.41
2005-09-02 14:00:00,290.706,88,90,80,90,79,86,87.13636363636364,14,9,0,0,85.81818181818181,84.54545454545455,267.015,239.892
2005-09-02 15:00:00,311.804,90,89,81,90,79,87,88.0,15,9,0,0,87.13636363636364,85.81818181818181,290.706,267.015
2005-09-02 16:00:00,331.488,90,90,82,90,79,86,88.0,16,9,0,0,88.0,87.13636363636364,311.804,290.706
2005-09-02 17:00:00,341.838,90,91,81,90,79,86,87.81818181818181,17,9,0,0,88.0,88.0,331.488,311.804
2005-09-02 18:00:00,346.353,89,90,80,88,79,85,87.0909090909091,18,9,0,0,87.81818181818181,88.0,341.838,331.488
2005-09-02 19:00:00,338.38,87,84,79,81,77,82,84.27272727272727,19,9,0,0,87.0909090909091,87.81818181818181,346.353,341.838
2005-09-02 20:00:00,302.798,83,77,73,77,73,76,78.81818181818181,20,9,0,0,84.27272727272727,87.0909090909091,338.38,346.353
2005-09-02 21:00:00,290.545,79,78,71,75,73,74,75.54545454545455,21,9,0,0,78.81818181818181,84.27272727272727,302.798,338.38
2005-09-02 22:00:00,265.084,76,76,67,72,72,72,73.36363636363636,22,9,0,0,75.54545454545455,78.81818181818181,290.545,302.798
2005-09-02 23:00:00,232.223,74,74,66,72,68,71,71.9090909090909,23,9,0,0,73.36363636363636,75.54545454545455,265.084,290.545
2005-09-03 00:00:00,197.098,73,72,65,70,66,71,70.9090909090909,0,9,0,1,71.9090909090909,73.36363636363636,232.223,265.084
2005-09-03 01:00:00,167.378,72,71,65,70,64,71,70.77272727272727,1,9,0,1,70.9090909090909,71.9090909090909,197.098,232.223
2005-09-03 02:00:00,147.438,71,70,65,70,63,76,70.72727272727273,2,9,0,1,70.77272727272727,70.9090909090909,167.378,197.098
2005-09-03 03:00:00,135.861,69,68,65,70,63,76,69.63636363636364,3,9,0,1,70.72727272727273,70.77272727272727,147.438,167.378
2005-09-03 04:00:00,128.925,69,67,66,68,64,76,69.95454545454545,4,9,0,1,69.63636363636364,70.72727272727273,135.861,147.438
2005-09-03 05:00:00,123.776,68,66,62,68,64,79,69.36363636363636,5,9,0,1,69.95454545454545,69.63636363636364,128.925,135.861
2005-09-03 06:00:00,124.888,67,65,61,70,64,79,69.0,6,9,0,1,69.36363636363636,69.95454545454545,123.776,128.925
2005-09-03 07:00:00,128.488,66,64,62,70,64,79,68.31818181818181,7,9,0,1,69.0,69.36363636363636,124.888,123.776
2005-09-03 08:00:00,138.105,66,64,63,72,66,79,69.86363636363636,8,9,0,1,68.31818181818181,69.0,128.488,124.888
2005-09-03 09:00:00,166.556,66,64,67,75,68,82,73.81818181818181,9,9,0,1,69.86363636363636,68.31818181818181,138.105,128.488
2005-09-03 10:00:00,200.818,73,72,73,79,73,83,78.36363636363636,10,9,0,1,73.81818181818181,69.86363636363636,166.556,138.105
2005-09-03 11:00:00,228.967,79,77,75,81,73,85,81.68181818181819,11,9,0,1,78.36363636363636,73.81818181818181,200.818,166.556
2005-09-03 12:00:00,255.614,83,81,76,86,73,85,83.95454545454545,12,9,0,1,81.68181818181819,78.36363636363636,228.967,200.818
2005-09-03 13:00:00,278.672,86,84,78,88,75,86,85.31818181818181,13,9,0,1,83.95454545454545,81.68181818181819,255.614,228.967
2005-09-03 14:00:00,299.385,88,86,79,88,79,86,86.54545454545455,14,9,0,1,85.31818181818181,83.95454545454545,278.672,255.614
2005-09-03 15:00:00,318.11,90,87,80,90,79,85,87.5909090909091,15,9,0,1,86.54545454545455,85.31818181818181,299.385,278.672
2005-09-03 16:00:00,334.224,90,89,80,88,79,84,87.95454545454545,16,9,0,1,87.5909090909091,86.54545454545455,318.11,299.385
2005-09-03 17:00:00,344.731,90,89,80,90,79,83,87.63636363636364,17,9,0,1,87.95454545454545,87.5909090909091,334.224,318.11
2005-09-03 18:00:00,344.841,88,89,79,86,79,81,86.04545454545455,18,9,0,1,87.63636363636364,87.95454545454545,344.731,334.224
2005-09-03 19:00:00,326.935,86,86,76,82,75,79,83.13636363636364,19,9,0,1,86.04545454545455,87.63636363636364,344.841,344.731
2005-09-03 20:00:00,290.769,82,81,71,79,73,77,77.72727272727273,20,9,0,1,83.13636363636364,86.04545454545455,326.935,344.841
2005-09-03 21:00:00,275.038,78,75,67,77,66,76,74.72727272727273,21,9,0,1,77.72727272727273,83.13636363636364,290.769,326.935
2005-09-03 22:00:00,247.811,75,72,65,73,66,76,73.04545454545455,22,9,0,1,74.72727272727273,77.72727272727273,275.038,290.769
2005-09-03 23:00:00,213.994,73,71,60,72,64,76,71.45454545454545,23,9,0,1,73.04545454545455,74.72727272727273,247.811,275.038
2005-09-04 00:00:00,180.604,71,69,58,70,63,76,69.45454545454545,0,9,0,1,71.45454545454545,73.04545454545455,213.994,247.811
2005-09-04 01:00:00,151.231,70,68,59,72,63,76,68.95454545454545,1,9,0,1,69.45454545454545,71.45454545454545,180.604,213.994
2005-09-04 02:00:00,131.659,69,66,57,72,61,75,67.86363636363636,2,9,0,1,68.95454545454545,69.45454545454545,151.231,180.604
2005-09-04 03:00:00,121.476,68,65,56,70,61,75,66.81818181818181,3,9,0,1,67.86363636363636,68.95454545454545,131.659,151.231
2005-09-04 04:00:00,114.896,67,64,57,70,61,75,65.9090909090909,4,9,0,1,66.81818181818181,67.86363636363636,121.476,131.659
2005-09-04 05:00:00,111.317,66,62,54,70,61,75,65.04545454545455,5,9,0,1,65.9090909090909,66.81818181818181,114.896,121.476
2005-09-04 06:00:00,112.779,65,61,53,70,57,75,64.0909090909091,6,9,0,1,65.04545454545455,65.9090909090909,111.317,114.896
2005-09-04 07:00:00,116.766,64,61,53,70,59,75,63.59090909090909,7,9,0,1,64.0909090909091,65.04545454545455,112.779,111.317
2005-09-04 08:00:00,128.881,64,60,54,72,61,76,66.4090909090909,8,9,0,1,63.59090909090909,64.0909090909091,116.766,112.779
2005-09-04 09:00:00,158.817,64,60,60,73,63,79,71.13636363636364,9,9,0,1,66.4090909090909,63.59090909090909,128.881,116.766
2005-09-04 10:00:00,183.075,72,68,66,79,66,80,75.9090909090909,10,9,0,1,71.13636363636364,66.4090909090909,158.817,128.881
2005-09-04 11:00:00,200.499,78,73,71,81,70,82,78.86363636363636,11,9,0,1,75.9090909090909,71.13636363636364,183.075,158.817
2005-09-04 12:00:00,222.193,83,77,74,82,73,82,81.04545454545455,12,9,0,1,78.86363636363636,75.9090909090909,200.499,183.075
2005-09-04 13:00:00,247.465,86,80,76,84,73,82,82.27272727272727,13,9,0,1,81.04545454545455,78.86363636363636,222.193,200.499
2005-09-04 14:00:00,266.764,88,82,78,84,73,80,83.0909090909091,14,9,0,1,82.27272727272727,81.04545454545455,247.465,222.193
2005-09-04 15:00:00,279.537,90,83,79,86,73,80,83.27272727272727,15,9,0,1,83.0909090909091,82.27272727272727,266.764,247.465
2005-09-04 16:00:00,292.44,90,85,79,84,73,81,83.5909090909091,16,9,0,1,83.27272727272727,83.0909090909091,279.537,266.764
2005-09-04 17:00:00,300.624,90,85,80,84,73,80,82.63636363636364,17,9,0,1,83.5909090909091,83.27272727272727,292.44,279.537
2005-09-04 18:00:00,299.645,88,85,77,82,73,79,82.13636363636364,18,9,0,1,82.63636363636364,83.5909090909091,300.624,292.44
2005-09-04 19:00:00,284.289,86,82,75,79,72,77,79.5909090909091,19,9,0,1,82.13636363636364,82.63636363636364,299.645,300.624
2005-09-04 20:00:00,259.738,82,77,72,72,68,77,75.36363636363636,20,9,0,1,79.5909090909091,82.13636363636364,284.289,299.645
2005-09-04 21:00:00,255.618,77,72,66,70,66,77,72.5,21,9,0,1,75.36363636363636,79.5909090909091,259.738,284.289
2005-09-04 22:00:00,235.354,74,69,63,70,66,77,71.0909090909091,22,9,0,1,72.5,75.36363636363636,255.618,259.738
2005-09-04 23:00:00,203.716,72,67,63,70,64,76,69.68181818181819,23,9,0,1,71.0909090909091,72.5,235.354,255.618
2005-09-05 00:00:00,171.951,71,66,63,70,66,76,69.0909090909091,0,9,1,0,69.68181818181819,71.0909090909091,203.716,235.354
2005-09-05 01:00:00,145.182,70,64,61,69,64,76,67.5909090909091,1,9,0,0,69.0909090909091,69.68181818181819,171.951,203.716
2005-09-05 02:00:00,127.205,69,63,61,68,63,76,66.22727272727273,2,9,0,0,67.5909090909091,69.0909090909091,145.182,171.951
2005-09-05 03:00:00,116.222,67,61,60,67,63,76,65.77272727272727,3,9,0,0,66.22727272727273,67.5909090909091,127.205,145.182
2005-09-05 04:00:00,111.075,66,60,60,66,63,76,64.9090909090909,4,9,0,0,65.77272727272727,66.22727272727273,116.222,127.205
2005-09-05 05:00:00,109.056,65,59,60,65,61,75,64.22727272727273,5,9,0,0,64.9090909090909,65.77272727272727,111.075,116.222
2005-09-05 06:00:00,111.276,64,58,58,64,57,75,63.86363636363637,6,9,0,0,64.22727272727273,64.9090909090909,109.056,111.075
2005-09-05 07:00:00,115.621,63,58,57,63,57,75,63.63636363636363,7,9,0,0,63.86363636363637,64.22727272727273,111.276,109.056
2005-09-05 08:00:00,122.277,63,57,56,64,57,75,65.77272727272727,8,9,0,0,63.63636363636363,63.86363636363637,115.621,111.276
2005-09-05 09:00:00,145.014,63,57,61,70,63,78,70.5,9,9,0,0,65.77272727272727,63.63636363636363,122.277,115.621
2005-09-05 10:00:00,174.494,71,66,67,77,64,79,75.0,10,9,0,0,70.5,65.77272727272727,145.014,122.277
2005-09-05 11:00:00,201.823,76,72,70,79,66,81,78.0909090909091,11,9,0,0,75.0,70.5,174.494,145.014
2005-09-05 12:00:00,221.902,81,76,72,81,68,81,80.22727272727273,12,9,0,0,78.0909090909091,75.0,201.823,174.494
2005-09-05 13:00:00,235.058,84,79,73,82,68,81,81.72727272727273,13,9,0,0,80.22727272727273,78.0909090909091,221.902,201.823
2005-09-05 14:00:00,246.102,86,81,73,84,68,82,82.5909090909091,14,9,0,0,81.72727272727273,80.22727272727273,235.058,221.902
2005-09-05 15:00:00,259.346,88,83,76,84,70,82,82.9090909090909,15,9,0,0,82.5909090909091,81.72727272727273,246.102,235.058
2005-09-05 16:00:00,272.862,88,84,75,82,72,82,83.0,16,9,0,0,82.9090909090909,82.5909090909091,259.346,246.102
2005-09-05 17:00:00,285.543,88,85,72,82,72,81,82.13636363636364,17,9,0,0,83.0,82.9090909090909,272.862,259.346
2005-09-05 18:00:00,291.183,87,85,72,82,66,79,81.4090909090909,18,9,0,0,82.13636363636364,83.0,285.543,272.862
2005-09-05 19:00:00,281.959,84,82,70,79,66,77,79.0909090909091,19,9,0,0,81.4090909090909,82.13636363636364,291.183,285.543
2005-09-05 20:00:00,266.14,81,77,67,75,63,77,75.18181818181819,20,9,0,0,79.0909090909091,81.4090909090909,281.959,291.183
2005-09-05 21:00:00,270.677,76,72,65,70,63,77,72.86363636363636,21,9,0,0,75.18181818181819,79.0909090909091,266.14,281.959
2005-09-05 22:00:00,245.302,73,69,62,72,63,77,71.77272727272727,22,9,0,0,72.86363636363636,75.18181818181819,270.677,266.14
2005-09-05 23:00:00,202.735,71,67,59,72,61,77,70.22727272727273,23,9,0,0,71.77272727272727,72.86363636363636,245.302,270.677
2005-09-06 00:00:00,163.686,70,66,57,70,63,76,69.72727272727273,0,9,0,0,70.22727272727273,71.77272727272727,202.735,245.302
2005-09-06 01:00:00,137.171,69,64,57,70,61,76,69.31818181818181,1,9,0,0,69.72727272727273,70.22727272727273,163.686,202.735
2005-09-06 02:00:00,123.452,68,63,57,68,61,76,68.54545454545455,2,9,0,0,69.31818181818181,69.72727272727273,137.171,163.686
2005-09-06 03:00:00,115.501,67,61,58,68,61,76,67.81818181818181,3,9,0,0,68.54545454545455,69.31818181818181,123.452,137.171
2005-09-06 04:00:00,111.264,66,61,59,68,61,75,67.45454545454545,4,9,0,0,67.81818181818181,68.54545454545455,115.501,123.452
2005-09-06 05:00:00,112.568,65,59,60,68,61,75,67.0,5,9,0,0,67.45454545454545,67.81818181818181,111.264,115.501
2005-09-06 06:00:00,128.857,64,58,58,68,57,75,66.27272727272727,6,9,0,0,67.0,67.45454545454545,112.568,111.264
2005-09-06 07:00:00,161.167,63,58,57,68,57,75,65.95454545454545,7,9,0,0,66.27272727272727,67.0,128.857,112.568
2005-09-06 08:00:00,158.131,63,57,58,70,57,76,67.5909090909091,8,9,0,0,65.95454545454545,66.27272727272727,161.167,128.857
2005-09-06 09:00:00,153.494,63,57,64,73,61,78,70.81818181818181,9,9,0,0,67.5909090909091,65.95454545454545,158.131,161.167
2005-09-06 10:00:00,160.191,70,67,66,73,61,80,73.72727272727273,10,9,0,0,70.81818181818181,67.5909090909091,153.494,158.131
2005-09-06 11:00:00,166.574,75,74,68,75,64,79,76.27272727272727,11,9,0,0,73.72727272727273,70.81818181818181,160.191,153.494
2005-09-06 12:00:00,176.466,79,78,70,79,64,77,78.27272727272727,12,9,0,0,76.27272727272727,73.72727272727273,166.574,160.191
2005-09-06 13:00:00,190.879,82,82,71,82,64,74,79.72727272727273,13,9,0,0,78.27272727272727,76.27272727272727,176.466,166.574
2005-09-06 14:00:00,204.607,84,84,73,84,66,78,80.5,14,9,0,0,79.72727272727273,78.27272727272727,190.879,176.466
2005-09-06 15:00:00,217.386,86,86,74,84,68,78,81.45454545454545,15,9,0,0,80.5,79.72727272727273,204.607,190.879
2005-09-06 16:00:00,232.497,86,87,74,86,66,78,81.77272727272727,16,9,0,0,81.45454545454545,80.5,217.386,204.607
2005-09-06 17:00:00,248.725,86,88,74,86,70,78,81.36363636363636,17,9,0,0,81.77272727272727,81.45454545454545,232.497,217.386
2005-09-06 18:00:00,260.83,85,88,73,82,70,76,80.22727272727273,18,9,0,0,81.36363636363636,81.77272727272727,248.725,232.497
2005-09-06 19:00:00,260.756,83,85,71,81,68,76,78.0,19,9,0,0,80.22727272727273,81.36363636363636,260.83,248.725
2005-09-06 20:00:00,250.021,79,79,68,77,64,75,73.9090909090909,20,9,0,0,78.0,80.22727272727273,260.756,260.83
2005-09-06 21:00:00,257.483,74,74,65,77,63,75,71.54545454545455,21,9,0,0,73.9090909090909,78.0,250.021,260.756
2005-09-06 22:00:00,235.566,72,71,62,73,63,75,70.54545454545455,22,9,0,0,71.54545454545455,73.9090909090909,257.483,250.021
2005-09-06 23:00:00,194.383,70,69,60,73,61,74,69.36363636363636,23,9,0,0,70.54545454545455,71.54545454545455,235.566,257.483
